REF_DATE,GEO,DGUID,"Electric power, components",SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,DECIMALS,VALUE_missing
2010-02-01,Ontario,2016A000235,Total firm deliveries,units,0,v44159129,7.9,566856.0,,,0,False
2010-02-01,Ontario,2016A000235,Firm deliveries to the United States,units,0,v44159115,7.11,566856.0,,,0,False
2010-02-01,Ontario,2016A000235,Total non-firm deliveries,units,0,v44159116,7.12,810159.0,,,0,False
2010-02-01,Ontario,2016A000235,Non-firm deliveries to other provinces,units,0,v44159117,7.13,247273.0,,,0,False
2010-02-01,Ontario,2016A000235,Non-firm deliveries to the United States,units,0,v44159118,7.14,562886.0,,,0,False
2010-02-01,Ontario,2016A000235,Total other deliveries,units,0,v44159119,7.15,0.0,,,0,False
2010-02-01,Ontario,2016A000235,Other deliveries to the United States,units,0,v44159120,7.16,0.0,,,0,False
2010-02-01,Ontario,2016A000235,Total electricity available for use within specific geographic border,units,0,v44159121,7.17,11450619.0,,,0,False
2010-02-01,Manitoba,2016A000246,Total generation,units,0,v44159130,8.1,2625975.0,,,0,False
2010-02-01,Manitoba,2016A000246,Total receipts,units,0,v44159139,8.2,122696.0,,,0,False
2010-02-01,Manitoba,2016A000246,Receipts from other provinces,units,0,v44159140,8.3,79371.0,,,0,False
2010-02-01,Manitoba,2016A000246,Purchased receipts from the United States,units,0,v44159141,8.4,43325.0,,,0,False
2010-02-01,Manitoba,2016A000246,Other receipts from the United States,units,0,v44159142,8.5,0.0,,,0,False
2010-02-01,Manitoba,2016A000246,Total deliveries,units,0,v44159143,8.6,518752.0,,,0,False
2010-02-01,Manitoba,2016A000246,Deliveries to other provinces,units,0,v44159144,8.7,94120.0,,,0,False
2010-02-01,Manitoba,2016A000246,Deliveries to the United States,units,0,v44159145,8.8,424632.0,,,0,False
2010-02-01,Manitoba,2016A000246,Total firm deliveries,units,0,v44159146,8.9,185634.0,,,0,False
2010-02-01,Manitoba,2016A000246,Firm deliveries to other provinces,units,0,v44159131,8.1,0.0,,,0,False
2010-02-01,Manitoba,2016A000246,Firm deliveries to the United States,units,0,v44159132,8.11,185634.0,,,0,False
2010-02-01,Manitoba,2016A000246,Total non-firm deliveries,units,0,v44159133,8.12,333118.0,,,0,False
2010-02-01,Manitoba,2016A000246,Non-firm deliveries to other provinces,units,0,v44159134,8.13,94120.0,,,0,False
2010-02-01,Manitoba,2016A000246,Non-firm deliveries to the United States,units,0,v44159135,8.14,238998.0,,,0,False
2010-02-01,Manitoba,2016A000246,Total other deliveries,units,0,v44159136,8.15,0.0,,,0,False
2010-02-01,Manitoba,2016A000246,Other deliveries to the United States,units,0,v44159137,8.16,0.0,,,0,False
2010-02-01,Manitoba,2016A000246,Total electricity available for use within specific geographic border,units,0,v44159138,8.17,2229919.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Total generation,units,0,v44159147,9.1,1842498.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Total receipts,units,0,v44159156,9.2,140633.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Receipts from other provinces,units,0,v44159157,9.3,95065.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Purchased receipts from the United States,units,0,v44159158,9.4,45568.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Other receipts from the United States,units,0,v44159159,9.5,0.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Total deliveries,units,0,v44159160,9.6,82653.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Deliveries to other provinces,units,0,v44159161,9.7,82338.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Deliveries to the United States,units,0,v44159162,9.8,315.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Total firm deliveries,units,0,v44159163,9.9,0.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Firm deliveries to other provinces,units,0,v44159148,9.1,0.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Firm deliveries to the United States,units,0,v44159149,9.11,0.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Total non-firm deliveries,units,0,v44159150,9.12,82653.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Non-firm deliveries to other provinces,units,0,v44159151,9.13,82338.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Non-firm deliveries to the United States,units,0,v44159152,9.14,315.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Total other deliveries,units,0,v44159153,9.15,0.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Other deliveries to the United States,units,0,v44159154,9.16,0.0,,,0,False
2010-02-01,Saskatchewan,2016A000247,Total electricity available for use within specific geographic border,units,0,v44159155,9.17,1900478.0,,,0,False
2010-02-01,Alberta,2016A000248,Total generation,units,0,v44159009,10.1,4809534.0,,,0,False
2010-02-01,Alberta,2016A000248,Total receipts,units,0,v44159016,10.2,126434.0,,,0,False
2010-02-01,Alberta,2016A000248,Receipts from other provinces,units,0,v44159017,10.3,92479.0,,,0,False
2010-02-01,Alberta,2016A000248,Purchased receipts from the United States,units,0,v44159018,10.4,33955.0,,,0,False
2010-02-01,Alberta,2016A000248,Total deliveries,units,0,v44159019,10.6,27119.0,,,0,False
2010-02-01,Alberta,2016A000248,Deliveries to other provinces,units,0,v44159020,10.7,19085.0,,,0,False
2010-02-01,Alberta,2016A000248,Deliveries to the United States,units,0,v44159021,10.8,8034.0,,,0,False
2010-02-01,Alberta,2016A000248,Total firm deliveries,units,0,v44159022,10.9,3150.0,,,0,False
2010-02-01,Alberta,2016A000248,Firm deliveries to other provinces,units,0,v44159010,10.1,3150.0,,,0,False
2010-02-01,Alberta,2016A000248,Firm deliveries to the United States,units,0,v44159011,10.11,0.0,,,0,False
2010-02-01,Alberta,2016A000248,Total non-firm deliveries,units,0,v44159012,10.12,23969.0,,,0,False
2010-02-01,Alberta,2016A000248,Non-firm deliveries to other provinces,units,0,v44159013,10.13,15935.0,,,0,False
2010-02-01,Alberta,2016A000248,Non-firm deliveries to the United States,units,0,v44159014,10.14,8034.0,,,0,False
2010-02-01,Alberta,2016A000248,Total electricity available for use within specific geographic border,units,0,v44159015,10.17,4908849.0,,,0,False
2010-02-01,British Columbia,2016A000259,Total generation,units,0,v44159023,11.1,5720025.0,,,0,False
2010-02-01,British Columbia,2016A000259,Total receipts,units,0,v44159032,11.2,520927.0,,,0,False
2010-02-01,British Columbia,2016A000259,Receipts from other provinces,units,0,v44159033,11.3,15935.0,,,0,False
2010-02-01,British Columbia,2016A000259,Purchased receipts from the United States,units,0,v44159034,11.4,503192.0,,,0,False
2010-02-01,British Columbia,2016A000259,Other receipts from the United States,units,0,v44159035,11.5,1800.0,,,0,False
2010-02-01,British Columbia,2016A000259,Total deliveries,units,0,v44159036,11.6,803802.0,,,0,False
2010-02-01,British Columbia,2016A000259,Deliveries to other provinces,units,0,v44159037,11.7,74681.0,,,0,False
2010-02-01,British Columbia,2016A000259,Deliveries to the United States,units,0,v44159038,11.8,729121.0,,,0,False
2010-02-01,British Columbia,2016A000259,Total firm deliveries,units,0,v44159039,11.9,99492.0,,,0,False
2010-02-01,British Columbia,2016A000259,Firm deliveries to other provinces,units,0,v44159024,11.1,0.0,,,0,False
2010-02-01,British Columbia,2016A000259,Firm deliveries to the United States,units,0,v44159025,11.11,99492.0,,,0,False
2010-02-01,British Columbia,2016A000259,Total non-firm deliveries,units,0,v44159026,11.12,614214.0,,,0,False
2010-02-01,British Columbia,2016A000259,Non-firm deliveries to other provinces,units,0,v44159027,11.13,74681.0,,,0,False
2010-02-01,British Columbia,2016A000259,Non-firm deliveries to the United States,units,0,v44159028,11.14,539533.0,,,0,False
2010-02-01,British Columbia,2016A000259,Total other deliveries,units,0,v44159029,11.15,90096.0,,,0,False
2010-02-01,British Columbia,2016A000259,Other deliveries to the United States,units,0,v44159030,11.16,90096.0,,,0,False
2010-02-01,British Columbia,2016A000259,Total electricity available for use within specific geographic border,units,0,v44159031,11.17,5437150.0,,,0,False
2010-02-01,Yukon,2016A000260,Total generation,units,0,v44159040,12.1,38707.0,,,0,False
2010-02-01,Yukon,2016A000260,Total electricity available for use within specific geographic border,units,0,v44159041,12.17,38707.0,,,0,False
2010-02-01,Northwest Territories,2016A000261,Total generation,units,0,v44159042,13.1,49000.0,,,0,False
2010-02-01,Northwest Territories,2016A000261,Total electricity available for use within specific geographic border,units,0,v44159043,13.17,49000.0,,,0,False
2010-02-01,Nunavut,2016A000262,Total generation,units,0,v44159044,14.1,14033.0,,,0,False
2010-02-01,Nunavut,2016A000262,Total electricity available for use within specific geographic border,units,0,v44159045,14.17,14033.0,,,0,False
2010-03-01,Canada,2016A000011124,Total generation,units,0,v44158996,1.1,51129869.0,,,0,False
2010-03-01,Canada,2016A000011124,Total receipts,units,0,v44159003,1.2,1294529.0,,,0,False
2010-03-01,Canada,2016A000011124,Purchased receipts from the United States,units,0,v44159004,1.4,1292349.0,,,0,False
2010-03-01,Canada,2016A000011124,Other receipts from the United States,units,0,v44159005,1.5,2180.0,,,0,False
2010-03-01,Canada,2016A000011124,Total deliveries,units,0,v44159006,1.6,4471359.0,,,0,False
2010-03-01,Canada,2016A000011124,Deliveries to the United States,units,0,v44159007,1.8,4471359.0,,,0,False
2010-03-01,Canada,2016A000011124,Total firm deliveries,units,0,v44159008,1.9,1135499.0,,,0,False
2010-03-01,Canada,2016A000011124,Firm deliveries to the United States,units,0,v44158997,1.11,1135499.0,,,0,False
2010-03-01,Canada,2016A000011124,Total non-firm deliveries,units,0,v44158998,1.12,3155033.0,,,0,False
2010-03-01,Canada,2016A000011124,Non-firm deliveries to the United States,units,0,v44158999,1.14,3155033.0,,,0,False
2010-03-01,Canada,2016A000011124,Total other deliveries,units,0,v44159000,1.15,180827.0,,,0,False
2010-03-01,Canada,2016A000011124,Other deliveries to the United States,units,0,v44159001,1.16,180827.0,,,0,False
2010-03-01,Canada,2016A000011124,Total electricity available for use within specific geographic border,units,0,v44159002,1.17,47953039.0,,,0,False
2010-03-01,Newfoundland and Labrador,2016A000210,Total generation,units,0,v44159046,2.1,4277349.0,,,0,False
2010-03-01,Newfoundland and Labrador,2016A000210,Total receipts,units,0,v44159051,2.2,1804.0,,,0,False
2010-03-01,Newfoundland and Labrador,2016A000210,Receipts from other provinces,units,0,v44159052,2.3,1804.0,,,0,False
2010-03-01,Newfoundland and Labrador,2016A000210,Total deliveries,units,0,v44159053,2.6,3150004.0,,,0,False
2010-03-01,Newfoundland and Labrador,2016A000210,Deliveries to other provinces,units,0,v44159054,2.7,3150004.0,,,0,False
2010-03-01,Newfoundland and Labrador,2016A000210,Total firm deliveries,units,0,v44159055,2.9,3150004.0,,,0,False
2010-03-01,Newfoundland and Labrador,2016A000210,Firm deliveries to other provinces,units,0,v44159047,2.1,3150004.0,,,0,False
2010-03-01,Newfoundland and Labrador,2016A000210,Total non-firm deliveries,units,0,v44159048,2.12,0.0,,,0,False
2010-03-01,Newfoundland and Labrador,2016A000210,Non-firm deliveries to other provinces,units,0,v44159049,2.13,0.0,,,0,False
2010-03-01,Newfoundland and Labrador,2016A000210,Total electricity available for use within specific geographic border,units,0,v44159050,2.17,1129149.0,,,0,False
2010-03-01,Prince Edward Island,2016A000211,Total generation,units,0,v44159056,3.1,10841.0,,,0,False
2010-03-01,Prince Edward Island,2016A000211,Total receipts,units,0,v44159061,3.2,85231.0,,,0,False
2010-03-01,Prince Edward Island,2016A000211,Receipts from other provinces,units,0,v44159062,3.3,85231.0,,,0,False
2010-03-01,Prince Edward Island,2016A000211,Total deliveries,units,0,v44159063,3.6,0.0,,,0,False
2010-03-01,Prince Edward Island,2016A000211,Deliveries to other provinces,units,0,v44159064,3.7,0.0,,,0,False
2010-03-01,Prince Edward Island,2016A000211,Total firm deliveries,units,0,v44159065,3.9,0.0,,,0,False
2010-03-01,Prince Edward Island,2016A000211,Firm deliveries to other provinces,units,0,v44159057,3.1,0.0,,,0,False
2010-03-01,Prince Edward Island,2016A000211,Total non-firm deliveries,units,0,v44159058,3.12,0.0,,,0,False
2010-03-01,Prince Edward Island,2016A000211,Non-firm deliveries to other provinces,units,0,v44159059,3.13,0.0,,,0,False
2010-03-01,Prince Edward Island,2016A000211,Total electricity available for use within specific geographic border,units,0,v44159060,3.17,96072.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Total generation,units,0,v44159066,4.1,1080096.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Total receipts,units,0,v44159073,4.2,33362.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Receipts from other provinces,units,0,v44159074,4.3,13475.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Purchased receipts from the United States,units,0,v44159075,4.4,19887.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Total deliveries,units,0,v44159076,4.6,96.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Deliveries to other provinces,units,0,v44159077,4.7,0.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Deliveries to the United States,units,0,v44159078,4.8,96.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Total firm deliveries,units,0,v44159079,4.9,0.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Firm deliveries to other provinces,units,0,v44159067,4.1,0.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Firm deliveries to the United States,units,0,v44159068,4.11,0.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Total non-firm deliveries,units,0,v44159069,4.12,96.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Non-firm deliveries to other provinces,units,0,v44159070,4.13,0.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Non-firm deliveries to the United States,units,0,v44159071,4.14,96.0,,,0,False
2010-03-01,Nova Scotia,2016A000212,Total electricity available for use within specific geographic border,units,0,v44159072,4.17,1113362.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Total generation,units,0,v44159080,5.1,1022241.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Total receipts,units,0,v44159089,5.2,741695.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Receipts from other provinces,units,0,v44159090,5.3,705850.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Purchased receipts from the United States,units,0,v44159091,5.4,35845.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Other receipts from the United States,units,0,v44159092,5.5,0.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Total deliveries,units,0,v44159093,5.6,211348.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Deliveries to other provinces,units,0,v44159094,5.7,101291.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Deliveries to the United States,units,0,v44159095,5.8,110057.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Total firm deliveries,units,0,v44159096,5.9,117492.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Firm deliveries to other provinces,units,0,v44159081,5.1,88077.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Firm deliveries to the United States,units,0,v44159082,5.11,29415.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Total non-firm deliveries,units,0,v44159083,5.12,93856.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Non-firm deliveries to other provinces,units,0,v44159084,5.13,13214.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Non-firm deliveries to the United States,units,0,v44159085,5.14,80642.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Total other deliveries,units,0,v44159086,5.15,0.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Other deliveries to the United States,units,0,v44159087,5.16,0.0,,,0,False
2010-03-01,New Brunswick,2016A000213,Total electricity available for use within specific geographic border,units,0,v44159088,5.17,1552588.0,,,0,False
2010-03-01,Quebec,2016A000224,Total generation,units,0,v44159097,6.1,17671866.0,,,0,False
2010-03-01,Quebec,2016A000224,Total receipts,units,0,v44159106,6.2,3505627.0,,,0,False
2010-03-01,Quebec,2016A000224,Receipts from other provinces,units,0,v44159107,6.3,3476639.0,,,0,False
2010-03-01,Quebec,2016A000224,Purchased receipts from the United States,units,0,v44159108,6.4,28988.0,,,0,False
2010-03-01,Quebec,2016A000224,Other receipts from the United States,units,0,v44159109,6.5,0.0,,,0,False
2010-03-01,Quebec,2016A000224,Total deliveries,units,0,v44159110,6.6,3393874.0,,,0,False
2010-03-01,Quebec,2016A000224,Deliveries to other provinces,units,0,v44159111,6.7,1342568.0,,,0,False
2010-03-01,Quebec,2016A000224,Deliveries to the United States,units,0,v44159112,6.8,2051306.0,,,0,False
2010-03-01,Quebec,2016A000224,Total firm deliveries,units,0,v44159113,6.9,763789.0,,,0,False
2010-03-01,Quebec,2016A000224,Firm deliveries to other provinces,units,0,v44159098,6.1,474754.0,,,0,False
2010-03-01,Quebec,2016A000224,Firm deliveries to the United States,units,0,v44159099,6.11,289035.0,,,0,False
2010-03-01,Quebec,2016A000224,Total non-firm deliveries,units,0,v44159100,6.12,2630085.0,,,0,False
2010-03-01,Quebec,2016A000224,Non-firm deliveries to other provinces,units,0,v44159101,6.13,867814.0,,,0,False
2010-03-01,Quebec,2016A000224,Non-firm deliveries to the United States,units,0,v44159102,6.14,1762271.0,,,0,False
2010-03-01,Quebec,2016A000224,Total other deliveries,units,0,v44159103,6.15,0.0,,,0,False
2010-03-01,Quebec,2016A000224,Other deliveries to the United States,units,0,v44159104,6.16,0.0,,,0,False
2010-03-01,Quebec,2016A000224,Total electricity available for use within specific geographic border,units,0,v44159105,6.17,17783619.0,,,0,False
2010-03-01,Ontario,2016A000235,Total generation,units,0,v44159114,7.1,12075216.0,,,0,False
2010-03-01,Ontario,2016A000235,Total receipts,units,0,v44159122,7.2,808094.0,,,0,False
2010-03-01,Ontario,2016A000235,Receipts from other provinces,units,0,v44159123,7.3,647455.0,,,0,False
2010-03-01,Ontario,2016A000235,Purchased receipts from the United States,units,0,v44159124,7.4,160639.0,,,0,False
2010-03-01,Ontario,2016A000235,Other receipts from the United States,units,0,v44159125,7.5,0.0,,,0,False
2010-03-01,Ontario,2016A000235,Total deliveries,units,0,v44159126,7.6,1513238.0,,,0,False
2010-03-01,Ontario,2016A000235,Deliveries to other provinces,units,0,v44159127,7.7,332554.0,,,0,False
2010-03-01,Ontario,2016A000235,Deliveries to the United States,units,0,v44159128,7.8,1180684.0,,,0,False
2010-03-01,Ontario,2016A000235,Total firm deliveries,units,0,v44159129,7.9,535349.0,,,0,False
2010-03-01,Ontario,2016A000235,Firm deliveries to the United States,units,0,v44159115,7.11,535349.0,,,0,False
2010-03-01,Ontario,2016A000235,Total non-firm deliveries,units,0,v44159116,7.12,977889.0,,,0,False
2010-03-01,Ontario,2016A000235,Non-firm deliveries to other provinces,units,0,v44159117,7.13,332554.0,,,0,False
2010-03-01,Ontario,2016A000235,Non-firm deliveries to the United States,units,0,v44159118,7.14,645335.0,,,0,False
2010-03-01,Ontario,2016A000235,Total other deliveries,units,0,v44159119,7.15,0.0,,,0,False
2010-03-01,Ontario,2016A000235,Other deliveries to the United States,units,0,v44159120,7.16,0.0,,,0,False
2010-03-01,Ontario,2016A000235,Total electricity available for use within specific geographic border,units,0,v44159121,7.17,11370072.0,,,0,False
2010-03-01,Manitoba,2016A000246,Total generation,units,0,v44159130,8.1,2802760.0,,,0,False
2010-03-01,Manitoba,2016A000246,Total receipts,units,0,v44159139,8.2,84307.0,,,0,False
2010-03-01,Manitoba,2016A000246,Receipts from other provinces,units,0,v44159140,8.3,83195.0,,,0,False
2010-03-01,Manitoba,2016A000246,Purchased receipts from the United States,units,0,v44159141,8.4,1112.0,,,0,False
2010-03-01,Manitoba,2016A000246,Other receipts from the United States,units,0,v44159142,8.5,0.0,,,0,False
2010-03-01,Manitoba,2016A000246,Total deliveries,units,0,v44159143,8.6,809075.0,,,0,False
2010-03-01,Manitoba,2016A000246,Deliveries to other provinces,units,0,v44159144,8.7,99022.0,,,0,False
2010-03-01,Manitoba,2016A000246,Deliveries to the United States,units,0,v44159145,8.8,710053.0,,,0,False
2010-03-01,Manitoba,2016A000246,Total firm deliveries,units,0,v44159146,8.9,214006.0,,,0,False
2010-03-01,Manitoba,2016A000246,Firm deliveries to other provinces,units,0,v44159131,8.1,0.0,,,0,False
2010-03-01,Manitoba,2016A000246,Firm deliveries to the United States,units,0,v44159132,8.11,214006.0,,,0,False
2010-03-01,Manitoba,2016A000246,Total non-firm deliveries,units,0,v44159133,8.12,595069.0,,,0,False
2010-03-01,Manitoba,2016A000246,Non-firm deliveries to other provinces,units,0,v44159134,8.13,99022.0,,,0,False
2010-03-01,Manitoba,2016A000246,Non-firm deliveries to the United States,units,0,v44159135,8.14,496047.0,,,0,False
2010-03-01,Manitoba,2016A000246,Total other deliveries,units,0,v44159136,8.15,0.0,,,0,False
2010-03-01,Manitoba,2016A000246,Other deliveries to the United States,units,0,v44159137,8.16,0.0,,,0,False
2010-03-01,Manitoba,2016A000246,Total electricity available for use within specific geographic border,units,0,v44159138,8.17,2077992.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Total generation,units,0,v44159147,9.1,1908503.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Total receipts,units,0,v44159156,9.2,134943.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Receipts from other provinces,units,0,v44159157,9.3,91406.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Purchased receipts from the United States,units,0,v44159158,9.4,43537.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Other receipts from the United States,units,0,v44159159,9.5,0.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Total deliveries,units,0,v44159160,9.6,89094.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Deliveries to other provinces,units,0,v44159161,9.7,89046.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Deliveries to the United States,units,0,v44159162,9.8,48.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Total firm deliveries,units,0,v44159163,9.9,0.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Firm deliveries to other provinces,units,0,v44159148,9.1,0.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Firm deliveries to the United States,units,0,v44159149,9.11,0.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Total non-firm deliveries,units,0,v44159150,9.12,89094.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Non-firm deliveries to other provinces,units,0,v44159151,9.13,89046.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Non-firm deliveries to the United States,units,0,v44159152,9.14,48.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Total other deliveries,units,0,v44159153,9.15,0.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Other deliveries to the United States,units,0,v44159154,9.16,0.0,,,0,False
2010-03-01,Saskatchewan,2016A000247,Total electricity available for use within specific geographic border,units,0,v44159155,9.17,1954352.0,,,0,False
2010-03-01,Alberta,2016A000248,Total generation,units,0,v44159009,10.1,5073123.0,,,0,False
2010-03-01,Alberta,2016A000248,Total receipts,units,0,v44159016,10.2,101742.0,,,0,False
2010-03-01,Alberta,2016A000248,Receipts from other provinces,units,0,v44159017,10.3,64163.0,,,0,False
2010-03-01,Alberta,2016A000248,Purchased receipts from the United States,units,0,v44159018,10.4,37579.0,,,0,False
2010-03-01,Alberta,2016A000248,Total deliveries,units,0,v44159019,10.6,63487.0,,,0,False
2010-03-01,Alberta,2016A000248,Deliveries to other provinces,units,0,v44159020,10.7,55914.0,,,0,False
2010-03-01,Alberta,2016A000248,Deliveries to the United States,units,0,v44159021,10.8,7573.0,,,0,False
2010-03-01,Alberta,2016A000248,Total firm deliveries,units,0,v44159022,10.9,5558.0,,,0,False
2010-03-01,Alberta,2016A000248,Firm deliveries to other provinces,units,0,v44159010,10.1,4925.0,,,0,False
2010-03-01,Alberta,2016A000248,Firm deliveries to the United States,units,0,v44159011,10.11,633.0,,,0,False
2010-03-01,Alberta,2016A000248,Total non-firm deliveries,units,0,v44159012,10.12,57929.0,,,0,False
2010-03-01,Alberta,2016A000248,Non-firm deliveries to other provinces,units,0,v44159013,10.13,50989.0,,,0,False
2010-03-01,Alberta,2016A000248,Non-firm deliveries to the United States,units,0,v44159014,10.14,6940.0,,,0,False
2010-03-01,Alberta,2016A000248,Total electricity available for use within specific geographic border,units,0,v44159015,10.17,5111378.0,,,0,False
2010-03-01,British Columbia,2016A000259,Total generation,units,0,v44159023,11.1,5105717.0,,,0,False
2010-03-01,British Columbia,2016A000259,Total receipts,units,0,v44159032,11.2,1017931.0,,,0,False
2010-03-01,British Columbia,2016A000259,Receipts from other provinces,units,0,v44159033,11.3,50989.0,,,0,False
2010-03-01,British Columbia,2016A000259,Purchased receipts from the United States,units,0,v44159034,11.4,964762.0,,,0,False
2010-03-01,British Columbia,2016A000259,Other receipts from the United States,units,0,v44159035,11.5,2180.0,,,0,False
2010-03-01,British Columbia,2016A000259,Total deliveries,units,0,v44159036,11.6,461350.0,,,0,False
2010-03-01,British Columbia,2016A000259,Deliveries to other provinces,units,0,v44159037,11.7,49808.0,,,0,False
2010-03-01,British Columbia,2016A000259,Deliveries to the United States,units,0,v44159038,11.8,411542.0,,,0,False
2010-03-01,British Columbia,2016A000259,Total firm deliveries,units,0,v44159039,11.9,67061.0,,,0,False
2010-03-01,British Columbia,2016A000259,Firm deliveries to other provinces,units,0,v44159024,11.1,0.0,,,0,False
2010-03-01,British Columbia,2016A000259,Firm deliveries to the United States,units,0,v44159025,11.11,67061.0,,,0,False
2010-03-01,British Columbia,2016A000259,Total non-firm deliveries,units,0,v44159026,11.12,213462.0,,,0,False
2010-03-01,British Columbia,2016A000259,Non-firm deliveries to other provinces,units,0,v44159027,11.13,49808.0,,,0,False
2010-03-01,British Columbia,2016A000259,Non-firm deliveries to the United States,units,0,v44159028,11.14,163654.0,,,0,False
2010-03-01,British Columbia,2016A000259,Total other deliveries,units,0,v44159029,11.15,180827.0,,,0,False
2010-03-01,British Columbia,2016A000259,Other deliveries to the United States,units,0,v44159030,11.16,180827.0,,,0,False
2010-03-01,British Columbia,2016A000259,Total electricity available for use within specific geographic border,units,0,v44159031,11.17,5662298.0,,,0,False
2010-03-01,Yukon,2016A000260,Total generation,units,0,v44159040,12.1,34773.0,,,0,False
2010-03-01,Yukon,2016A000260,Total electricity available for use within specific geographic border,units,0,v44159041,12.17,34773.0,,,0,False
2010-03-01,Northwest Territories,2016A000261,Total generation,units,0,v44159042,13.1,51224.0,,,0,False
2010-03-01,Northwest Territories,2016A000261,Total electricity available for use within specific geographic border,units,0,v44159043,13.17,51224.0,,,0,False
2010-03-01,Nunavut,2016A000262,Total generation,units,0,v44159044,14.1,16160.0,,,0,False
2010-03-01,Nunavut,2016A000262,Total electricity available for use within specific geographic border,units,0,v44159045,14.17,16160.0,,,0,False
2010-04-01,Canada,2016A000011124,Total generation,units,0,v44158996,1.1,44237908.0,,,0,False
2010-04-01,Canada,2016A000011124,Total receipts,units,0,v44159003,1.2,1263209.0,,,0,False
2010-04-01,Canada,2016A000011124,Purchased receipts from the United States,units,0,v44159004,1.4,1261848.0,,,0,False
2010-04-01,Canada,2016A000011124,Other receipts from the United States,units,0,v44159005,1.5,1361.0,,,0,False
2010-04-01,Canada,2016A000011124,Total deliveries,units,0,v44159006,1.6,3842622.0,,,0,False
2010-04-01,Canada,2016A000011124,Deliveries to the United States,units,0,v44159007,1.8,3842622.0,,,0,False
2010-04-01,Canada,2016A000011124,Total firm deliveries,units,0,v44159008,1.9,1115085.0,,,0,False
2010-04-01,Canada,2016A000011124,Firm deliveries to the United States,units,0,v44158997,1.11,1115085.0,,,0,False
2010-04-01,Canada,2016A000011124,Total non-firm deliveries,units,0,v44158998,1.12,2707426.0,,,0,False
2010-04-01,Canada,2016A000011124,Non-firm deliveries to the United States,units,0,v44158999,1.14,2707426.0,,,0,False
